,MUNCOD,RATE_08,RATE_09,RATE_10,RATE_11,RATE_12,RATE_13,RATE_14,RATE_15,RATE_16,RATE_17,RATE_18,AVG
32,110092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.440196356084208,9.186110600771633,1.6933006324414401
33,110094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45573229960344,0.0,0.4050665726912218
34,110100,0.0,0.0,0.0,0.0,0.0,9.493070058857032,0.0,0.0,0.0,0.0,24.70660901791229,3.1090617342517564
35,110110,0.0,0.0,11.680878402055836,0.0,0.0,0.0,0.0,10.005002501250628,9.847365829640571,0.0,0.0,2.866658793904276
36,110120,0.0,0.0,0.0,0.0,0.0,9.175153683824202,0.0,0.0,0.0,0.0,0.0,0.8341048803476547
37,110130,0.0,0.0,0.0,0.0,0.0,8.019889325527307,0.0,0.0,0.0,0.0,18.050541516245488,2.3700391674338905
38,110140,0.0,15.738117721120556,7.097232079489,7.040270346381301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71596546790826
39,110143,0.0,0.0,13.336889837289947,0.0,0.0,0.0,0.0,0.0,12.827090815802975,0.0,14.190435646374345,3.6685832999515697
40,110145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.815200941651252,1.5286546310592046
41,110146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.254125412541256,0.0,0.0,0.0,3.750375037503751
42,110148,0.0,15.595757953836555,0.0,0.0,0.0,0.0,0.0,16.385384237260364,0.0,0.0,18.939393939393934,4.629139648226442
43,110149,0.0,0.0,0.0,18.358729575913348,12.022120702091847,10.949904188338351,0.0,0.0,0.0,5.077688636132833,5.039814534825118,4.677114330663773
44,110150,8.272667107875579,8.252867871585376,8.584427847883939,0.0,0.0,0.0,0.0,7.948493760432397,7.92581437742728,0.0,8.431703204047217,4.492361288113799
45,110155,0.0,0.0,0.0,0.0,20.92925910422771,0.0,19.837333862328904,0.0,0.0,0.0,22.810218978102192,5.779710176787164
46,110160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.812902088657795,0.0,8.810572687224669,9.52925481227368,2.4684299625596493
47,110170,0.0,7.320108337603396,0.0,0.0,0.0,7.412348973389668,0.0,0.0,7.5769055917563275,0.0,0.0,2.0281239002499447
48,110175,0.0,0.0,0.0,21.02828304068973,10.380982040901069,0.0,0.0,0.0,0.0,0.0,0.0,2.8553877346900722
49,110180,0.0,0.0,0.0,0.0,0.0,11.869436201780415,0.0,0.0,0.0,0.0,0.0,1.0790396547073104
50,120001,0.0,0.0,7.975753708725475,0.0,0.0,0.0,0.0,0.0,7.0821529745042495,0.0,0.0,1.3689006075663386
51,120005,17.988846914912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6353497195375228
52,120010,0.0,0.0,0.0,0.0,8.984322357486187,13.101008777675883,0.0,4.1930479265378,0.0,0.0,7.737542556484062,3.0923565107439943
53,120013,0.0,0.0,0.0,0.0,0.0,0.0,21.80311784585196,10.707784559374666,0.0,20.6953642384106,0.0,4.836933331239749
54,120017,0.0,0.0,0.0,11.003521126760564,0.0,10.166734444896301,0.0,0.0,0.0,0.0,0.0,1.9245686883324424
55,120020,5.2361503822389786,9.090436860422836,2.5495895160879103,6.315204486321267,7.517007228855285,6.220685021834604,8.646992699467592,2.4534157681031417,13.402375875723425,7.261988332405412,6.843612058444448,6.867041657264082
56,120025,0.0,0.0,6.611133148221606,6.496037417175523,0.0,0.0,12.182493756471946,5.97692905385213,5.869233478107759,11.534025374855824,5.518154729058603,4.926182450703944
57,120030,9.313877677739832,0.0,0.0,3.0781543386585404,0.0,15.42686125080991,9.259830853756403,18.52709587772117,3.0890893364636103,12.360939431396787,8.651766402307137,7.246146833532126
58,120032,0.0,0.0,0.0,0.0,28.993911278631487,13.991884706870014,13.642564802182813,13.317352510320948,13.012361743656475,0.0,0.0,7.541643185605611
59,120033,0.0,0.0,0.0,12.858428700012858,0.0,6.093845216331505,5.954153021732657,5.823094392360099,5.699629524080935,5.583472920156337,16.096147655327822,5.282615584545656
60,120034,13.50438892640108,0.0,0.0,0.0,24.31906614785992,0.0,0.0,23.145469274389537,34.227039361095265,56.26828719333784,10.711225364181663,14.743225115205938
61,120035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.129679869777537,2.4663345336161395
62,120038,5.5800457563752035,0.0,5.812939603557519,17.240388483420492,5.686018081537499,16.858668165214947,0.0,0.0,0.0,0.0,0.0,4.6525509172823325
63,120039,0.0,11.293054771315642,0.0,0.0,0.0,0.0,19.13326317803501,0.0,18.08481779546071,0.0,0.0,4.410103249528306
64,120040,6.303956894206332,6.5369303882282965,8.040596076189114,4.6742759984691755,6.028350471072531,5.039278375336653,6.3199314150051675,4.85764404263932,5.56944971184728,7.563053700289223,8.226246712617318,6.287246707809128
65,120042,0.0,0.0,0.0,6.742179072276159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129253702069236
66,120043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.60853678790898,0.0,0.0,1.5098669807189984
67,120045,0.0,0.0,4.962040391008783,4.9050865747780446,9.714396735962698,0.0,9.527439024390244,4.7209895194032665,4.679676166409284,4.639940608760208,8.768084173608067,4.7197866540291455
68,120050,2.813414359666892,2.7650279267820603,0.0,2.5833785424578264,0.0,2.48071246061869,2.4368846866166294,4.790419161676646,2.3556571105509883,13.90852824590278,2.2135157270292405,3.3043216564819775
69,120060,8.990649724286742,5.902665053271552,16.889039013680122,22.107997568120265,10.880504855425293,13.308136594714007,5.235465040182193,2.5760581158710942,12.68166484896137,9.994003597841298,2.38231370306842,10.086227101402033
70,120070,0.0,0.0,0.0,0.0,0.0,5.8750954703013925,11.549344574695384,0.0,11.176930814798254,16.50709805216243,5.249895002099958,4.5780330830961296
71,120080,0.0,0.0,6.75401864109145,6.573325445342798,19.312475859405176,0.0,6.099048548426445,11.935310616458795,23.376775173864765,5.7277049086431076,0.0,7.252605381202958
72,130002,7.437709185570845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.715366520439948,6.286145335680161,0.0,2.403565549244632
73,130006,0.0,11.327594019030359,10.355182768975872,31.142946122703208,0.0,47.911077041011886,37.579857196542655,18.43827786484742,27.15669412510184,35.58085749866572,8.824567596187787,20.756095839369706
74,130008,0.0,0.0,9.810654370646523,0.0,9.288500835965076,8.594018563080096,0.0,8.116883116883116,0.0,0.0,7.536362951239733,3.940583621619504
75,130010,0.0,6.8082788671023975,0.0,0.0,0.0,5.449294316386029,0.0,0.0,0.0,0.0,0.0,1.114324834862584
76,130014,0.0,0.0,5.537405171936432,0.0,5.366822304513498,5.035246727089628,9.872642906506073,9.686168151879118,9.509771290000478,9.343174810800711,4.633276189593661,5.362227959301782
77,130020,6.996921354603973,6.7957866123003745,0.0,19.298809906722422,12.559658377292138,5.822755327821125,39.64208857175218,0.0,10.753266304640038,20.99296735593576,0.0,11.169295801006184
78,130030,0.0,3.1472272927550824,3.137156481365291,6.110041853786697,3.0019212295869355,2.8126230522585365,0.0,5.4005886641643945,10.595465140919687,0.0,0.0,3.1095476104396935
79,130040,0.0,7.870916961826053,3.888780867198133,11.612154054577124,3.8538615692924307,7.377351530800443,0.0,7.290489556373711,0.0,7.20902570017662,7.30887297178775,5.12831392836657
80,130050,3.614806246385193,0.0,0.0,3.607243344636029,0.0,10.088442008272525,9.933117012118403,16.308956879118007,3.2149172158816914,3.1703760065943825,0.0,4.539805337546021
81,130060,13.1250820317627,6.411283859592882,17.96891377916205,8.773469029654326,8.583690987124465,18.634863166861887,18.166247112864298,17.728700233005775,19.793651186381968,24.19608507343512,23.798191337458352,16.107288890663984
82,130063,0.0,0.0,0.0,6.317917614354307,0.0,0.0,0.0,5.503274448296738,0.0,0.0,0.0,1.0746538238773677
83,130068,7.311544929443593,0.0,0.0,6.525285481239806,0.0,0.0,0.0,0.0,0.0,5.410377103284099,10.649060220435546,2.7178425213093673
84,130070,0.0,3.202972358348548,3.346720214190094,9.706853038244999,6.416220204677424,0.0,3.016773259321829,0.0,0.0,5.852059925093633,2.9432540616906047,3.1349866419606482
85,130080,0.0,3.077301821762678,2.9025891094856613,5.642067253441661,2.784041871989755,2.6265332387781366,2.5847808105872616,2.5450473378804848,7.52162467092892,0.0,0.0,2.6985441922595053
86,130083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.531567911780696,1.4119607192527905
87,130100,0.0,3.818688662313362,0.0,3.852822192255827,7.654037504783774,3.6489691662105455,0.0,0.0,10.671978940628225,7.057910152803755,10.685282803818207,4.308153583892153
88,130110,0.0,0.0,0.0,0.0,0.0,5.644774350145353,2.782569981635038,0.0,0.0,0.0,2.6749411512946715,1.0092986802795512
89,130115,8.322929671244276,4.0479274611398965,0.0,4.091318222731363,0.0,7.484469725319961,0.0,0.0,0.0,3.4258307639602603,0.0,2.488406894945069
90,130120,0.0,2.985475660909674,0.0,1.304699527698771,2.5871547765345064,8.607439286812173,2.4328236567772383,2.4073762006788804,2.3829665550644,1.1797739553101625,7.119802544142775,2.8188647421753252
91,130130,6.090875867949811,0.0,8.650893204723388,0.0,8.31013420866747,3.891656288916563,3.8106851611919823,7.4690966127646865,3.66260117935758,0.0,3.558718861209964,4.1313328531619495
92,130140,3.2815935418239093,3.236141225203068,6.521880910454576,3.2237266279819474,3.1883688305063127,24.14948531409425,11.911852293031568,32.329169728141075,17.41098633237573,20.06420545746389,22.962112514351322,13.47995661594797
93,130150,11.663167716351762,0.0,18.373346398824104,12.022843402464686,5.90911776871713,0.0,10.856584518510477,10.646225912913874,5.22384161312229,10.260619741432382,35.59080740288793,10.958777679565875
94,130160,0.0,0.0,0.0,8.691495371778714,0.0,0.0,9.391876027236439,4.821135859608523,0.0,5.084142559357366,0.0,2.544422710725549
95,130165,0.0,0.0,0.0,0.0,13.892747985551539,0.0,6.426322215795901,0.0,6.2169723344731125,0.0,0.0,2.412367503256414
96,130170,0.0,0.0,2.2667512920482364,0.0,4.352178265221744,8.140505118342594,0.0,3.8984834899224197,5.7302211865378005,3.746511061573909,3.703635117868187,2.894389593774081
97,130180,0.0,5.493901769036371,0.0,4.373114094546726,0.0,0.0,0.0,0.0,3.624895784246202,7.067387540195766,3.4562610168319914,2.183232745896096
98,130185,0.0,2.9512454255695904,0.0,2.416976845361821,4.76792142465492,6.741118576275756,4.419889502762429,8.698677800974254,8.564760293771277,4.218786255194382,8.408484160517961,4.653441844098399
99,130190,1.13770820060071,1.1180679785330947,1.1515430677107323,1.1367511651699442,2.2455762148567318,3.182078533698212,2.089558476293959,9.266695496385989,1.0151975066749237,2.0029242694333727,4.0018008103646645,2.577081974520212
100,130195,0.0,12.075836251660428,0.0,0.0,0.0,0.0,12.18769043266301,0.0,0.0,24.606299212598422,12.677484787018257,5.595210062176374
101,130200,0.0,0.0,24.39024390243902,0.0,0.0,0.0,0.0,11.169440411035406,0.0,0.0,0.0,3.2326985739522205
102,130210,0.0,0.0,54.87721223761833,0.0,13.42642320085929,0.0,0.0,0.0,0.0,23.78121284185493,0.0,8.371349843666595
103,130220,0.0,0.0,0.0,0.0,0.0,0.0,7.808229874287499,7.5769055917563275,14.726456078344743,7.165376898824879,6.9871436556735596,4.0240101908079104
104,130230,0.0,0.0,0.0,0.0,5.466571912753512,17.265193370165743,29.451611003121872,12.059089538739824,0.0,12.639029322548026,20.334847149732262,8.83784929973284
105,130240,0.0,2.53852207244942,2.6614148081119917,0.0,2.562656962738968,0.0,0.0,0.0,0.0,4.4582153763848344,0.0,1.1109826563350196
106,130250,0.0,2.3128874086409468,1.1744808794512824,3.4852110876182065,1.1496234983043054,4.357535813497467,7.527205471203063,6.371117600212371,5.244938634217981,3.1100974497200915,3.1173365476536845,3.440948580956309
107,130255,0.0,4.799385678633135,0.0,0.0,0.0,0.0,0.0,3.5195157146376657,3.4098271217649265,0.0,0.0,1.0662480468214297
108,130260,5.324720159624579,3.9686168680020777,4.771085005755816,5.07524459404592,4.887643285828305,5.196306888839897,5.791216259359372,6.269101929279669,4.297191880599181,4.224828471964038,4.8474814537223985,4.968494254274659
109,130270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884907545284904,3.71126368528484,0.0,0.0,0.508742839142704
110,130280,0.0,0.0,0.0,0.0,17.049329393043873,0.0,0.0,10.855995223362102,0.0,0.0,16.496205872649288,4.036502771732296
111,130290,0.0,4.026899689928723,0.0,1.8806537152314144,1.8491466188354075,0.0,0.0,3.3342780454462098,0.0,1.607406931138687,1.5934985260138637,1.2992621387813004
112,130300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912073877591119,4.846604953230262,0.0,4.784917938657352,1.322145160861703
113,130310,3.2941331488618766,0.0,3.2508696076200385,3.201844262295082,3.1497055025355127,2.9560436312039964,0.0,0.0,5.58659217877095,5.489830089758722,2.723237384602816,2.695659618695363
114,130320,0.0,0.0,0.0,6.616819956328987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015290869389989
115,130330,0.0,0.0,0.0,0.0,4.523658735185019,0.0,0.0,4.112687641373638,0.0,0.0,0.0,0.7851223978689688
116,130340,0.0,4.662004662004662,1.9595163913546136,3.8855322207759415,5.77878799553107,3.6621652552071415,6.339948012426299,9.858839345731571,1.774370985485645,4.392437978775741,6.185494132616996,4.409008816355425
117,130350,5.280388636603654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1735733871384975,0.9503601839765591
118,130353,3.9255711706053233,7.609770945894529,0.0,7.161784716751415,6.980315510261066,0.0,0.0,0.0,0.0,2.8923468502342797,0.0,2.597253563067874
119,130356,7.691124442393479,7.449621931686965,7.76457799518596,7.591861524445795,11.132551580822325,3.448394772233525,3.3589734976991026,6.550933508024893,0.0,0.0,0.0,4.998912659317458
120,130360,22.49718785151856,48.632875824057066,5.514807257486352,5.3393133643013515,0.0,14.295244448680071,0.0,4.463488662738796,0.0,4.207868714496107,0.0,9.540980556661664
121,130370,9.941675503711561,3.294784356363876,4.0837995671172465,0.0,0.0,24.66395363176717,29.16059154342845,8.443093549476531,8.555051758063136,26.002166847237266,18.209960848584174,12.032279782340856
122,130380,22.055580061755624,23.874895547331977,42.89544235924933,46.7447477082089,51.154820062920415,19.24233313289236,23.61721222426905,30.166612521464707,34.22235404166001,44.89035530716226,22.313459478757586,32.8343465859702
123,130390,0.0,9.102494083378843,6.364157067396422,18.714909544603863,36.7230773938856,8.58049938506421,11.18662080152138,27.370264944164663,10.723860589812332,2.628328120482561,20.771128131896663,13.83321273292787
124,130395,0.0,0.0,0.0,0.0,0.0,8.254230293025175,8.031483414986749,0.0,7.630675314765357,0.0,7.307270734380706,2.838514523377999
125,130406,29.75494675989883,41.71185450905147,30.605023049407983,28.103571027091842,14.695077149155033,39.44164351613677,26.807854701427523,24.57888182473619,14.435569242613802,22.00047143867368,26.361493611214488,27.13603516630978
126,130410,0.0,5.029169181251257,0.0,0.0,0.0,5.43980851874014,10.949304719150334,16.527104451300133,5.543544542380398,11.154489682097044,0.0,4.967583735901754
127,130420,4.636570174489591,7.731440676655687,6.514764084105605,8.16686539372458,6.557377049180328,12.721634730062812,17.554498739267814,3.202869771315098,11.24859392575928,4.837071314554748,14.96159856368654,8.921207674800188
128,130423,0.0,0.0,0.0,0.0,0.0,5.506001541680432,5.457919441109049,0.0,5.367110347788751,0.0,0.0,1.4846392118707485
129,130426,19.74333662388944,0.0,0.0,0.0,0.0,7.8118896961174915,0.0,0.0,0.0,0.0,7.469933517591693,3.184105439781693
130,130430,6.236357966947303,0.0,5.875785886362301,17.651212049894095,5.916459590580996,0.0,0.0,5.826487210860572,0.0,5.8934464875058925,6.103888176768602,4.8639670335381595
131,140002,12.531328320802007,24.24536307431204,0.0,0.0,0.0,57.51533742331289,9.327488107452664,36.343812465927684,44.306601683650854,43.25259515570934,16.136840406648382,22.150851512528718
132,140005,0.0,14.079549454417458,0.0,6.121074860745545,12.324377618930244,0.0,0.0,18.5459940652819,18.688095683049895,18.828845791752965,19.184038879652128,9.797452395802738
133,140010,5.748668225194496,7.868085919498241,7.387654876907598,7.56687223336234,7.408430119982892,5.501689342256856,2.222927913623373,7.795107167133334,10.416060339624838,7.2284802120354215,5.8608214740498825,6.818617983969935
134,140015,28.29121086382497,0.0,36.52634462606155,9.035056017347307,26.814444047193426,26.030368763557487,25.79092159559835,34.07445267910384,8.443806467955755,33.48681456676434,0.0,20.772129057037002
135,140017,25.777625021481352,25.12142019762184,29.031789809841772,27.948574622694238,13.59896647854763,6.496459429610863,6.339546088500064,37.154003343860296,18.164204407846942,11.850447354387631,22.38638907544213,20.351765984530434
136,140020,5.3222630262387565,5.198856251624641,10.879025239338558,5.343593031954686,5.2578999947421,5.077173030056864,0.0,14.806771630225553,19.47704143740566,0.0,9.274717121127804,7.330667342064967
137,140023,0.0,13.211784912141633,0.0,0.0,11.79245283018868,0.0,0.0,0.0,0.0,0.0,0.0,2.2731125220300283
138,140028,0.0,0.0,11.52604887044721,0.0,0.0,10.24380249948781,0.0,9.689922480620154,0.0,0.0,8.620689655172413,3.6436785005206898
139,140030,30.729046631328263,7.582650894752806,0.0,13.275804845668766,19.572025052192064,18.879798615481434,6.196938712276134,0.0,0.0,29.670068834559693,5.70515746234596,11.96468100441865
140,140040,13.508037282182894,0.0,0.0,10.921799912625598,0.0,0.0,20.09444388626545,0.0,9.672115291614276,0.0,0.0,4.926945124789838
141,140045,11.087703736556161,0.0,9.571209800918835,9.347541596560104,9.129918743723179,0.0,0.0,8.397715821296607,0.0,16.161616161616163,0.0,5.79051871460646
142,140047,7.777864198491094,3.7670458826188495,3.9082346504084104,4.030957755562722,7.899206129783957,0.0,0.0,7.32922896511287,3.6028246144977665,3.5442140705298595,0.0,3.8054160242732293
143,140050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.304949441192123,13.10787783457858,0.0,0.0,2.4011661159791546
144,140060,0.0,0.0,0.0,0.0,14.351320321469574,13.869625520110954,0.0,13.500742540839743,0.0,26.32618138738976,12.72264631043257,7.342774189112964
145,140070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53962900505902,51.7384105960265,20.333468889792602,9.685230024213075,8.390612592281018
146,150010,1.4492228542444114,2.860841516532088,2.1268450380705257,3.5017683930384846,0.6924488453415504,0.6790387527416191,0.671713473900573,0.0,1.974541577263812,1.9559264571652104,2.5593120569191,1.6792417241106705
147,150013,0.0,0.0,14.723203769140165,14.61133839859731,0.0,14.259232853272493,0.0,0.0,13.929516645772393,0.0,0.0,5.22939015152567
148,150020,0.0,0.0,0.0,3.725782414307005,7.436741219997398,1.8508236165093463,1.8502414565100749,0.0,1.8491124260355032,0.0,0.0,1.5193364666690299
149,150030,3.089471082550667,6.128765360218184,0.0,0.0,2.787145684104908,2.7323897480736647,0.0,2.6739397828760896,13.235216263433745,0.0,0.0,2.7860843564779327
150,150034,3.2906643851393595,3.203485392106612,0.0,3.954757573360753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499006682369749
151,150040,0.0,1.752326213047821,1.8970292521910692,0.0,5.621240795218198,3.7013047099102434,1.8398248486744064,0.0,1.819505094614265,1.810085798066828,1.7705382436260622,1.8374413595771726
152,150050,3.1771247021445594,6.411900487304436,8.911332244170504,8.931761343336904,8.938414325298693,8.938680650735952,8.964321998446183,8.989572096368212,3.004627125773692,9.03750564844103,11.71577529142991,7.911001446677279
153,150060,3.0978294541624503,6.075949367088607,3.808435685042369,4.963468869123253,0.9771063971155821,4.757102353814244,8.429491982616515,2.767987304164898,5.457621568520438,14.358146004397184,12.36803745748487,6.096470585775492
154,150070,3.7646350186349435,0.0,4.036978725122118,0.0,0.0,0.0,0.0,3.6310820624546114,0.0,0.0,10.395370594961712,1.984369672833944
155,150080,3.0273674013078224,1.1869154441437593,2.3317731651064983,3.9749037131876848,0.6200640319456989,1.0121949244497708,1.0004482007939557,1.5828921021598559,1.174549853768543,2.519101572113158,3.995692263198152,2.038718424743173
156,150085,0.0,0.0,0.0,0.0,8.998875140607424,0.0,4.077471967380224,3.9348390650822394,11.419435879867535,0.0,7.363499134788852,3.2540110170660252
157,150090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.153318077803203,0.0,2.2354361335896638,2.1970296159592233,1.2350712570320082
158,150095,0.0,4.481290611696169,0.0,7.388252678241596,3.626341746446185,0.0,6.90274038793401,6.781500067815,3.3343336334233604,3.281808933083916,0.0,3.2542061871491126
159,150100,0.0,0.0,0.0,0.0,6.289703754953141,0.0,0.0,0.0,0.0,0.0,0.0,0.5717912504502856
160,150110,0.0,0.0,0.0,4.0577828274630745,0.0,0.0,3.637554108617366,0.0,3.440564252537416,0.0,0.0,1.0123546535107144
161,150120,0.0,0.0,0.0,5.250446287934474,5.093854264829484,9.701202949165696,0.0,4.570697259866994,6.673191565085862,2.1687269572760792,4.3088590141330565,3.433361663481058
162,150125,0.0,0.0,0.0,0.0,0.0,29.940119760479046,0.0,0.0,0.0,0.0,0.0,2.7218290691344587
163,150130,2.2244714099812035,3.2408957835945857,1.002004008016032,0.9740133245022792,0.9489016463443564,2.72789270288702,1.7711497418549251,2.5911434716140227,0.0,2.475451769948016,6.541612834644381,2.227048790307893
164,150140,2.527869764149751,1.5998887033945464,2.7298242639711328,2.852953091745265,2.1979112752848424,2.2441620228876475,2.512485657894369,3.1259529814992213,2.4895542453123767,2.823156771272658,3.365344490123387,2.5881002970486544
165,150145,0.0,0.0,0.0,0.0,0.0,5.949547834364588,0.0,5.8699225170227765,5.8326042578011075,5.797437532610585,0.0,2.1317738310726413
166,150150,0.0,6.436248954109545,1.9356212376362192,3.7815761609438816,0.0,1.7821499857428005,0.0,0.0,0.0,0.0,0.0,1.2668723944029496
167,150157,0.0,7.356727727506804,6.559097468188377,0.0,0.0,12.565971349585324,0.0,0.0,6.106870229007633,0.0,5.937889674009857,3.502414222572545
168,150160,0.0,0.0,0.0,0.0,0.0,6.807815372047111,0.0,0.0,0.0,0.0,0.0,0.6188923065497374
